742
2;0,62
0;2,61
2;6,62
0;8,61
2;12,62
0;14,61
2;18,62
0;20,61
2;24,62
0;26,61
2;30,62
2;35,62
0;37,61
2;41,62
0;43,61
2;47,62
0;49,61
2;53,62
0;55,61
2;59,62
0;61,61
0;3,60
0;4,60
1;5,60
0;9,60
0;10,60
1;11,60
0;15,60
0;16,60
1;17,60
0;21,60
0;22,60
1;23,60
0;27,60
0;28,60
1;29,60
2;32,61
1;34,60
0;38,60
0;39,60
1;40,60
0;44,60
0;45,60
1;46,60
0;50,60
0;51,60
1;52,60
0;56,60
0;57,60
1;58,60
2;62,61
2;0,60
1;2,59
2;62,60
0;4,58
2;9,59
0;10,58
1;11,58
2;15,59
0;16,58
1;17,58
2;21,59
0;22,58
1;23,58
2;27,59
0;28,58
1;29,58
2;32,59
1;34,58
2;38,59
0;39,58
1;40,58
2;44,59
0;45,58
1;46,58
2;50,59
0;51,58
1;52,58
2;56,59
0;57,58
1;58,58
2;0,58
1;2,57
2;6,58
1;8,57
2;62,58
1;5,56
1;11,56
2;15,57
2;21,57
2;27,57
2;32,57
1;34,56
2;38,57
2;44,57
2;50,57
2;56,57
2;0,56
1;2,55
2;18,56
1;20,55
2;24,56
1;26,55
2;30,56
2;32,56
0;34,55
0;35,55
0;36,55
1;37,55
2;41,56
1;43,55
2;47,56
1;49,55
2;53,56
1;55,55
2;59,56
0;61,55
2;9,55
1;11,54
2;15,55
1;17,54
2;62,55
2;0,54
1;2,53
2;6,54
1;8,53
2;24,54
1;26,53
2;30,54
0;36,53
2;41,54
1;43,53
2;47,54
1;49,53
2;53,54
1;55,53
2;59,54
0;61,53
2;15,53
1;17,52
2;21,53
1;23,52
2;32,53
0;34,52
2;38,53
1;40,52
2;62,53
2;0,52
1;2,51
2;6,52
1;8,51
2;12,52
1;14,51
2;30,52
2;32,52
0;34,51
1;37,51
2;47,52
1;49,51
2;53,52
1;55,51
2;59,52
0;61,51
2;21,51
1;23,50
2;27,51
1;29,50
2;44,51
1;46,50
2;62,51
2;0,50
1;2,49
2;6,50
1;8,49
2;12,50
1;14,49
2;18,50
1;20,49
2;32,50
1;34,49
2;41,50
1;43,49
2;53,50
1;55,49
2;59,50
0;61,49
2;27,49
1;29,48
2;38,49
1;40,48
2;50,49
1;52,48
2;62,49
2;0,48
1;2,47
2;6,48
1;8,47
2;12,48
1;14,47
2;18,48
1;20,47
2;24,48
1;26,47
2;32,48
1;34,47
2;47,48
1;49,47
2;59,48
0;61,47
2;38,47
1;40,46
2;44,47
1;46,46
2;56,47
1;58,46
2;62,47
2;0,46
1;2,45
