80
0;64,-18
0;84,-18
0;24,-4
0;104,-4
0;224,-4
0;-16,10
0;24,10
0;44,10
0;64,10
0;144,10
0;164,10
0;184,10
0;24,24
0;44,24
0;104,24
0;184,24
0;4,38
0;64,38
0;104,38
0;124,38
0;224,38
0;-16,52
0;24,52
0;84,52
0;144,52
0;204,52
0;44,66
0;104,66
0;4,80
0;44,80
0;144,80
0;204,80
0;-16,94
0;4,94
0;44,94
0;84,94
0;164,94
0;224,94
0;24,108
0;84,108
0;124,108
0;224,108
0;4,122
0;24,122
0;64,122
0;84,122
0;144,122
0;164,122
0;184,122
0;224,122
0;-16,136
0;4,136
0;64,136
0;84,136
0;164,136
0;184,136
0;4,150
0;24,150
0;44,150
0;104,150
0;124,150
0;204,150
0;64,164
0;144,164
0;164,164
0;204,164
0;4,178
0;44,178
0;84,178
0;104,178
0;-16,192
0;44,192
0;64,192
0;104,192
0;144,192
0;164,192
0;184,192
0;24,206
0;124,206
0;204,206
